eventid,faith,level_faith
201609190013 ,0.061960206,3
201609190014 ,0.061960206,3
201609190016 ,0.063021371,1
201609190017 ,0.062608696,1
201609190019 ,0.064760501,1
201609190020 ,0.064112012,1
201609190025 ,0.061960206,3
201609190027 ,0.038378777,4
201609190028 ,0.038378777,4
201609190029 ,0.038791452,4
201609190030 ,0.062372881,1
201609190031 ,0.061960206,3
201609190032 ,0.038555637,4
201609190033 ,0.062431835,1
201609190034 ,0.03917465,4
201609190035 ,0.063463522,1
201609190036 ,0.061960206,3
201609190037 ,0.039204127,4
201609190039 ,0.061960206,3
201609190041 ,0.061960206,3
201609190042 ,0.061960206,3
201609190043 ,0.061960206,3
201609190045 ,0.038585114,4
201609190048 ,0.063021371,1
201609190049 ,0.061960206,3
201609190050 ,0.061960206,3
201609190051 ,0.061960206,3
201609190052 ,0.062225497,1
201609190055 ,0.038378777,4
201609190056 ,0.038378777,4
201609200001 ,0.061960206,3
201609200002 ,0.062254974,1
201609200005 ,0.061960206,3
201609200006 ,0.062372881,1
201609200007 ,0.062667649,1
201609200011 ,0.038378777,4
201609200012 ,0.038378777,4
201609200013 ,0.061960206,3
201609200014 ,0.061960206,3
201609200015 ,0.061960206,3
201609200016 ,0.061960206,3
201609200018 ,0.061960206,3
201609200019 ,0.061960206,3
201609200020 ,0.062520265,1
201609200021 ,0.062608696,1
201609200022 ,0.061960206,3
201609200023 ,0.061960206,3
201609200024 ,0.063198231,1
201609200025 ,0.061960206,3
201609200026 ,0.062490789,1
201609200027 ,0.061960206,3
201609200028 ,0.062638172,1
201609200029 ,0.061960206,3
201609200030 ,0.061960206,3
201609200032 ,0.038378777,4
201609200033 ,0.062254974,1
201609200035 ,0.038997789,4
201609200036 ,0.061960206,3
201609200037 ,0.061960206,3
201609200038 ,0.062166544,1
201609200039 ,0.062166544,1
201609200043 ,0.062254974,1
201609200044 ,0.061960206,3
201609200052 ,0.061960206,3
201609210005 ,0.038467207,4
201609210006 ,0.038850405,4
201609210007 ,0.061960206,3
201609210008 ,0.062579219,1
201609210010 ,0.061960206,3
201609210011 ,0.062903464,1
201609210012 ,0.062726603,1
201609210013 ,0.062166544,1
201609210015 ,0.061960206,3
201609210016 ,0.062903464,1
201609210017 ,0.039027266,4
201609210018 ,0.062166544,1
201609210023 ,0.038378777,4
201609210024 ,0.06293294,1
201609210025 ,0.063375092,1
201609210027 ,0.038378777,4
201609210028 ,0.061960206,3
201609210029 ,0.038378777,4
201609210031 ,0.038378777,4
201609210032 ,0.038378777,4
201609210033 ,0.038378777,4
201609210034 ,0.038378777,4
201609210035 ,0.038378777,4
201609210036 ,0.038378777,4
201609210037 ,0.038378777,4
201609210038 ,0.038378777,4
201609210039 ,0.038378777,4
201609210040 ,0.038378777,4
201609210041 ,0.038378777,4
201609210042 ,0.038378777,4
201609210043 ,0.038378777,4
201609210044 ,0.038378777,4
201609210045 ,0.038378777,4
201609210046 ,0.038378777,4
201609210047 ,0.038378777,4
201609210048 ,0.038378777,4
201609210049 ,0.038378777,4
201609210050 ,0.038378777,4
201609210051 ,0.038378777,4
201609210052 ,0.038378777,4
201609210053 ,0.038378777,4
201609210054 ,0.038378777,4
201609210055 ,0.038378777,4
201609210056 ,0.038378777,4
201609210057 ,0.038378777,4
201609210058 ,0.038378777,4
201609210059 ,0.038378777,4
201609210060 ,0.038378777,4
201609210061 ,0.038378777,4
201609210062 ,0.038378777,4
201609210063 ,0.038378777,4
201609210064 ,0.038378777,4
201609210065 ,0.038378777,4
201609210066 ,0.038378777,4
201609210067 ,0.038378777,4
201609210068 ,0.038378777,4
201609210069 ,0.038378777,4
201609210070 ,0.038378777,4
201609210071 ,0.038378777,4
201609210072 ,0.038378777,4
201609210073 ,0.038378777,4
201609210074 ,0.038378777,4
201609210075 ,0.038378777,4
201609210076 ,0.038378777,4
201609210077 ,0.038378777,4
201609210078 ,0.038378777,4
201609210079 ,0.038378777,4
201609210080 ,0.038378777,4
201609210081 ,0.038378777,4
201609210082 ,0.038378777,4
201609210083 ,0.038378777,4
201609210084 ,0.038378777,4
201609210085 ,0.038378777,4
201609210086 ,0.038378777,4
201609210087 ,0.038378777,4
201609210088 ,0.038378777,4
201609210089 ,0.038378777,4
201609210090 ,0.038378777,4
201609210091 ,0.038378777,4
201609210092 ,0.038378777,4
201609210093 ,0.038378777,4
201609210094 ,0.038378777,4
201609210095 ,0.038378777,4
201609210096 ,0.038378777,4
201609210097 ,0.038378777,4
201609210098 ,0.038378777,4
201609210099 ,0.038378777,4
201609210100 ,0.038378777,4
201609210101 ,0.038378777,4
201609210102 ,0.038378777,4
201609210103 ,0.038378777,4
201609210104 ,0.038378777,4
201609210105 ,0.038378777,4
201609210106 ,0.038378777,4
201609210107 ,0.038378777,4
201609210108 ,0.038378777,4
201609210109 ,0.038378777,4
201609210110 ,0.038378777,4
201609210111 ,0.038378777,4
201609210112 ,0.038378777,4
201609210113 ,0.038378777,4
201609210114 ,0.038378777,4
201609210115 ,0.038378777,4
201609210116 ,0.038378777,4
201609210117 ,0.038378777,4
201609210118 ,0.038378777,4
201609210119 ,0.038378777,4
201609210120 ,0.038378777,4
201609210121 ,0.038378777,4
201609210122 ,0.038378777,4
201609210123 ,0.038378777,4
201609210124 ,0.038378777,4
201609210125 ,0.038378777,4
201609210126 ,0.038378777,4
201609210127 ,0.038378777,4
201609210128 ,0.038378777,4
201609210129 ,0.038378777,4
201609210130 ,0.061960206,3
201609210132 ,0.062254974,1
201609210133 ,0.061960206,3
201609210134 ,0.061960206,3
201609210135 ,0.038378777,4
201609210136 ,0.038378777,4
201609210148 ,0.038378777,4
201609210149 ,0.038378777,4
201609210150 ,0.038378777,4
201609210151 ,0.038378777,4
201609210152 ,0.062166544,1
201609220001 ,0.061960206,3
201609220002 ,0.062726603,1
201609220003 ,0.067472366,1
201609220004 ,0.061960206,3
201609220005 ,0.061960206,3
201609220006 ,0.061960206,3
201609220007 ,0.062343405,1
201609220011 ,0.040442152,4
201609220012 ,0.061960206,3
201609220013 ,0.038909359,4
201609220014 ,0.038555637,4
201609220015 ,0.038644068,4
201609220016 ,0.043507738,4
201609220017 ,0.062254974,1
201609220018 ,0.038585114,4
201609220019 ,0.062726603,1
201609220020 ,0.062520265,1
201609220021 ,0.063080324,1
201609220023 ,0.061960206,3
201609220024 ,0.062048637,2
201609220025 ,0.061960206,3
201609220027 ,0.062166544,1
201609220028 ,0.062461312,1
201609220029 ,0.038378777,4
201609220030 ,0.062726603,1
201609220037 ,0.061960206,3
201609220038 ,0.061960206,3
201609220039 ,0.061960206,3
201609220042 ,0.062166544,1
201609220043 ,0.064229919,1
201609230002 ,0.03917465,4
201609230003 ,0.062166544,1
201609230004 ,0.061960206,3
201609230005 ,0.061960206,3
201609230006 ,0.061960206,3
201609230007 ,0.062726603,1
201609230010 ,0.061960206,3
201609230011 ,0.038378777,4
201609230012 ,0.038585114,4
201609230016 ,0.039616802,4
201609230017 ,0.063168755,1
201609230019 ,0.062166544,1
201609230021 ,0.061960206,3
201609230022 ,0.062166544,1
201609230023 ,0.061960206,3
201609230024 ,0.061960206,3
201609230025 ,0.061960206,3
201609230026 ,0.061960206,3
201609230042 ,0.061960206,3
201609230043 ,0.064229919,1
201609230044 ,0.061960206,3
201609230046 ,0.062166544,1
201609230051 ,0.061960206,3
201609230058 ,0.061960206,3
201609230071 ,0.061960206,3
201609230072 ,0.061960206,3
201609240004 ,0.061960206,3
201609240006 ,0.038555637,4
201609240007 ,0.062166544,1
201609240009 ,0.063434046,1
201609240010 ,0.062048637,2
201609240011 ,0.06284451,1
201609240013 ,0.039115696,4
201609240014 ,0.062520265,1
201609240015 ,0.038585114,4
201609240016 ,0.040677966,4
201609240017 ,0.061960206,3
201609240019 ,0.062166544,1
201609240020 ,0.038585114,4
201609240021 ,0.062785556,1
201609240022 ,0.062785556,1
201609240023 ,0.040383198,4
201609240025 ,0.038378777,4
201609240026 ,0.062166544,1
201609240027 ,0.061960206,3
201609240028 ,0.061960206,3
201609240029 ,0.061960206,3
201609240030 ,0.061960206,3
201609240032 ,0.061960206,3
201609240033 ,0.061960206,3
201609240034 ,0.062166544,1
201609240035 ,0.061960206,3
201609240037 ,0.062048637,2
201609240038 ,0.062372881,1
201609250003 ,0.062579219,1
201609250004 ,0.062048637,2
201609250005 ,0.061960206,3
201609250006 ,0.062166544,1
201609250007 ,0.039027266,4
201609250008 ,0.062991894,1
201609250009 ,0.064789978,1
201609250010 ,0.062166544,1
201609250011 ,0.062166544,1
201609250012 ,0.061960206,3
201609250013 ,0.062461312,1
201609250014 ,0.062726603,1
201609250015 ,0.038378777,4
201609250016 ,0.062254974,1
201609250017 ,0.061960206,3
201609250018 ,0.062048637,2
201609250019 ,0.062962417,1
201609250020 ,0.040884304,4
201609250021 ,0.06358143,1
201609250022 ,0.062166544,1
201609250023 ,0.061960206,3
201609250025 ,0.063168755,1
201609250026 ,0.062520265,1
201609250027 ,0.062579219,1
201609250028 ,0.038378777,4
201609250029 ,0.061960206,3
201609250030 ,0.038378777,4
201609250033 ,0.061960206,3
201609250034 ,0.062166544,1
201609250035 ,0.061960206,3
201609250036 ,0.061960206,3
201609250037 ,0.061960206,3
201609250038 ,0.039439941,4
201609260005 ,0.062225497,1
201609260006 ,0.062048637,2
201609260007 ,0.063434046,1
201609260008 ,0.063286662,1
201609260010 ,0.061960206,3
201609260011 ,0.038378777,4
201609260012 ,0.038378777,4
201609260013 ,0.062402358,1
201609260015 ,0.061960206,3
201609260016 ,0.061960206,3
201609260017 ,0.061960206,3
201609260018 ,0.061960206,3
201609260020 ,0.061960206,3
201609260021 ,0.06293294,1
201609260022 ,0.062254974,1
201609260023 ,0.062402358,1
201609260024 ,0.062166544,1
201609260025 ,0.062372881,1
201609260026 ,0.062166544,1
201609260027 ,0.061960206,3
201609260028 ,0.062991894,1
201609260029 ,0.062903464,1
201609260030 ,0.038378777,4
201609260031 ,0.062048637,2
201609260032 ,0.062166544,1
201609260033 ,0.062520265,1
201609260034 ,0.062815033,1
201609260035 ,0.062785556,1
201609260036 ,0.062697126,1
201609260037 ,0.061960206,3
201609260039 ,0.062048637,2
201609260040 ,0.061960206,3
201609260041 ,0.038378777,4
201609260042 ,0.038378777,4
201609260043 ,0.038378777,4
201609260044 ,0.038378777,4
201609260045 ,0.038378777,4
201609260051 ,0.062166544,1
201609260052 ,0.061960206,3
201609260053 ,0.062137067,2
201609260055 ,0.038378777,4
201609260057 ,0.061960206,3
201609260058 ,0.038378777,4
201609260059 ,0.062166544,1
201609270001 ,0.062166544,1
201609270002 ,0.038585114,4
201609270003 ,0.061960206,3
201609270004 ,0.061960206,3
201609270005 ,0.064436256,1
201609270008 ,0.03917465,4
201609270009 ,0.062313928,1
201609270010 ,0.061960206,3
201609270011 ,0.038378777,4
201609270012 ,0.038378777,4
201609270014 ,0.061960206,3
201609270015 ,0.061960206,3
201609270016 ,0.061960206,3
201609270017 ,0.061960206,3
201609270018 ,0.062166544,1
201609270019 ,0.038378777,4
201609270021 ,0.062372881,1
201609270023 ,0.04156227,4
201609270024 ,0.04238762,4
201609270026 ,0.062873987,1
201609270027 ,0.062903464,1
201609270029 ,0.061960206,3
201609270030 ,0.062549742,1
201609270031 ,0.062343405,1
201609270032 ,0.062372881,1
201609270034 ,0.061960206,3
201609270035 ,0.061960206,3
201609270036 ,0.061960206,3
201609270037 ,0.062166544,1
201609270039 ,0.061960206,3
201609270040 ,0.062254974,1
201609280001 ,0.062785556,1
201609280003 ,0.061960206,3
201609280004 ,0.062431835,1
201609280005 ,0.062343405,1
201609280006 ,0.061960206,3
201609280009 ,0.062549742,1
201609280010 ,0.061960206,3
201609280011 ,0.038378777,4
201609280012 ,0.061960206,3
201609280013 ,0.061960206,3
201609280014 ,0.061960206,3
201609280015 ,0.039793662,4
201609280016 ,0.062697126,1
201609280017 ,0.039145173,4
201609280018 ,0.062991894,1
201609280019 ,0.062873987,1
201609280021 ,0.062431835,1
201609280022 ,0.062520265,1
201609280023 ,0.062313928,1
201609280024 ,0.062313928,1
201609280025 ,0.062313928,1
201609280028 ,0.039056743,4
201609280029 ,0.06275608,1
201609280030 ,0.038378777,4
201609280031 ,0.062166544,1
201609290001 ,0.039616802,4
201609290004 ,0.062048637,2
201609290011 ,0.040442152,4
201609290012 ,0.062343405,1
201609290013 ,0.062166544,1
201609290014 ,0.038467207,4
201609290015 ,0.062490789,1
201609290016 ,0.062225497,1
201609290017 ,0.061960206,3
201609290018 ,0.062254974,1
201609290019 ,0.061960206,3
201609290020 ,0.062048637,2
201609290021 ,0.06275608,1
201609290022 ,0.038968312,4
201609290023 ,0.062166544,1
201609290025 ,0.061960206,3
201609290027 ,0.062166544,1
201609290028 ,0.061960206,3
201609290029 ,0.061960206,3
201609290030 ,0.062991894,1
201609290031 ,0.061960206,3
201609290032 ,0.062873987,1
201609290033 ,0.062903464,1
201609290034 ,0.061960206,3
201609290036 ,0.062166544,1
201609290038 ,0.061960206,3
201609290039 ,0.061960206,3
201609290040 ,0.061960206,3
201609290042 ,0.038555637,4
201609290043 ,0.062048637,2
201609300001 ,0.061960206,3
201609300002 ,0.064848931,1
201609300003 ,0.062166544,1
201609300004 ,0.061960206,3
201609300005 ,0.062137067,2
201609300006 ,0.062048637,2
201609300007 ,0.062048637,2
201609300008 ,0.039970523,4
201609300009 ,0.039970523,4
201609300010 ,0.039970523,4
201609300011 ,0.039970523,4
201609300012 ,0.039970523,4
201609300015 ,0.062667649,1
201609300016 ,0.062048637,2
201609300018 ,0.061960206,3
201609300019 ,0.061960206,3
201609300020 ,0.039027266,4
201609300021 ,0.062166544,1
201609300022 ,0.062697126,1
201609300023 ,0.063168755,1
201609300025 ,0.062903464,1
201609300026 ,0.039675755,4
201609300027 ,0.038585114,4
201609300034 ,0.038378777,4
201609300035 ,0.038378777,4
201609300036 ,0.038378777,4
201609300037 ,0.038378777,4
201609300038 ,0.038378777,4
201609300039 ,0.061960206,3
201609300045 ,0.062166544,1
201609300046 ,0.041031688,4
201609300047 ,0.054885777,4
201609300048 ,0.061960206,3
201609300052 ,0.061960206,3
201610010001 ,0.039351511,4
201610010002 ,0.062991894,1
201610010003 ,0.062873987,1
201610010004 ,0.061960206,3
201610010005 ,0.039823139,4
201610010006 ,0.062431835,1
201610010007 ,0.038378777,4
201610010008 ,0.061960206,3
201610010011 ,0.062608696,1
201610010019 ,0.062166544,1
201610010020 ,0.063168755,1
201610010021 ,0.062520265,1
201610010024 ,0.062166544,1
201610010025 ,0.062991894,1
201610010028 ,0.061960206,3
201610010029 ,0.061960206,3
201610010030 ,0.061960206,3
201610010031 ,0.061960206,3
201610010032 ,0.061960206,3
201610010033 ,0.061960206,3
201610010034 ,0.061960206,3
201610010035 ,0.062048637,2
201610010036 ,0.061960206,3
201610010037 ,0.061960206,3
201610010038 ,0.061960206,3
201610010039 ,0.062254974,1
201610010041 ,0.038732498,4
201610010042 ,0.062166544,1
201610010043 ,0.062343405,1
201610010045 ,0.038761975,4
201610010046 ,0.062166544,1
201610010047 ,0.038378777,4
201610010048 ,0.062166544,1
201610010049 ,0.062579219,1
201610010050 ,0.062048637,2
201610010051 ,0.061960206,3
201610010052 ,0.038378777,4
201610020001 ,0.061960206,3
201610020002 ,0.062254974,1
201610020003 ,0.039380987,4
201610020004 ,0.061960206,3
201610020006 ,0.063168755,1
201610020007 ,0.062697126,1
201610020008 ,0.062343405,1
201610020009 ,0.06275608,1
201610020010 ,0.062726603,1
201610020011 ,0.062166544,1
201610020012 ,0.062048637,2
201610020017 ,0.061960206,3
201610020018 ,0.061960206,3
201610020027 ,0.038555637,4
201610020030 ,0.062549742,1
201610020031 ,0.062137067,2
201610020032 ,0.062166544,1
201610020033 ,0.039204127,4
201610020034 ,0.061960206,3
201610020035 ,0.062166544,1
201610020037 ,0.061960206,3
201610020038 ,0.061960206,3
201610020040 ,0.061960206,3
201610020041 ,0.062048637,2
201610020042 ,0.061960206,3
201610020043 ,0.038673545,4
201610020044 ,0.061960206,3
201610020045 ,0.061960206,3
201610030001 ,0.038585114,4
201610030003 ,0.062785556,1
201610030004 ,0.064377303,1
201610030005 ,0.06440678,1
201610030006 ,0.063198231,1
201610030007 ,0.063080324,1
201610030008 ,0.061960206,3
201610030009 ,0.062903464,1
201610030011 ,0.062166544,1
201610030013 ,0.038378777,4
201610030015 ,0.063375092,1
201610030016 ,0.061960206,3
201610030019 ,0.060957996,4
201610030021 ,0.061960206,3
201610030023 ,0.070154753,1
201610030026 ,0.061960206,3
201610030027 ,0.065526898,1
201610030028 ,0.065792189,1
201610030029 ,0.061960206,3
201610030030 ,0.062431835,1
201610030031 ,0.066735446,1
201610030032 ,0.06540899,1
201610030033 ,0.062697126,1
201610030034 ,0.062697126,1
201610030035 ,0.075784819,1
201610030037 ,0.062520265,1
201610030038 ,0.062431835,1
201610030039 ,0.062166544,1
201610030040 ,0.038378777,4
201610030041 ,0.062461312,1
201610030042 ,0.062254974,1
201610030043 ,0.062166544,1
201610030044 ,0.062785556,1
201610030045 ,0.062166544,1
201610030046 ,0.061960206,3
201610030050 ,0.038791452,4
201610030051 ,0.062166544,1
201610030052 ,0.062166544,1
201610030053 ,0.038467207,4
201610030054 ,0.062579219,1
201610030055 ,0.038378777,4
201610030056 ,0.061960206,3
201610030057 ,0.061960206,3
201610030058 ,0.038378777,4
201610030060 ,0.038378777,4
201610040004 ,0.063080324,1
201610040005 ,0.061960206,3
201610040006 ,0.062785556,1
201610040007 ,0.038467207,4
201610040008 ,0.062697126,1
201610040010 ,0.039292557,4
201610040011 ,0.062166544,1
201610040012 ,0.062048637,2
201610040014 ,0.062166544,1
201610040015 ,0.062343405,1
201610040016 ,0.038378777,4
201610040017 ,0.061960206,3
201610040018 ,0.062431835,1
201610040019 ,0.062343405,1
201610040020 ,0.038467207,4
201610040021 ,0.038791452,4
201610040022 ,0.063551953,1
201610040023 ,0.038378777,4
201610040024 ,0.038732498,4
201610040025 ,0.062166544,1
201610040026 ,0.062638172,1
201610040027 ,0.061960206,3
201610040028 ,0.061960206,3
201610040029 ,0.062166544,1
201610040030 ,0.061960206,3
201610040032 ,0.063728814,1
201610040033 ,0.038879882,4
201610040034 ,0.061960206,3
201610040036 ,0.038673545,4
201610040037 ,0.062254974,1
201610040038 ,0.038378777,4
201610040039 ,0.063434046,1
201610040042 ,0.061960206,3
201610040043 ,0.06293294,1
201610040044 ,0.062166544,1
201610040046 ,0.062166544,1
201610040047 ,0.062372881,1
201610040049 ,0.038378777,4
201610040054 ,0.061960206,3
201610040055 ,0.061960206,3
201610040056 ,0.061960206,3
201610040057 ,0.038378777,4
201610040058 ,0.038378777,4
201610050001 ,0.062520265,1
201610050002 ,0.063021371,1
201610050004 ,0.063080324,1
201610050005 ,0.063080324,1
201610050006 ,0.062372881,1
201610050007 ,0.062254974,1
201610050009 ,0.062137067,2
201610050010 ,0.062549742,1
201610050011 ,0.062166544,1
201610050012 ,0.062048637,2
201610050014 ,0.062225497,1
201610050027 ,0.061960206,3
201610050028 ,0.062166544,1
201610050030 ,0.038732498,4
201610050032 ,0.061960206,3
201610050035 ,0.061960206,3
201610050038 ,0.061960206,3
201610050039 ,0.038378777,4
201610050040 ,0.062166544,1
201610050041 ,0.039616802,4
201610050042 ,0.061960206,3
201610050043 ,0.061960206,3
201610050045 ,0.038378777,4
201610050047 ,0.062166544,1
201610050048 ,0.062048637,2
201610050049 ,0.062667649,1
201610050050 ,0.038555637,4
201610050051 ,0.061960206,3
201610050054 ,0.061960206,3
201610050055 ,0.061960206,3
201610060001 ,0.06284451,1
201610060002 ,0.044274134,4
201610060003 ,0.062903464,1
201610060004 ,0.063109801,1
201610060005 ,0.063168755,1
201610060006 ,0.061960206,3
201610060007 ,0.061960206,3
201610060008 ,0.061960206,3
201610060009 ,0.061960206,3
201610060010 ,0.067413412,1
201610060013 ,0.061960206,3
201610060015 ,0.063198231,1
201610060016 ,0.038378777,4
201610060017 ,0.062254974,1
201610060018 ,0.061960206,3
201610060019 ,0.061960206,3
201610060020 ,0.061960206,3
201610060021 ,0.061960206,3
201610060022 ,0.038467207,4
201610060030 ,0.062638172,1
201610060031 ,0.062048637,2
201610060032 ,0.061960206,3
201610060033 ,0.061960206,3
201610060034 ,0.061960206,3
201610060035 ,0.062048637,2
201610060036 ,0.061960206,3
201610060037 ,0.062343405,1
201610060039 ,0.062048637,2
201610060040 ,0.064229919,1
201610060041 ,0.061960206,3
201610060042 ,0.062048637,2
201610060043 ,0.062166544,1
201610060044 ,0.038467207,4
201610060046 ,0.061960206,3
201610060047 ,0.062225497,1
201610060048 ,0.061960206,3
201610070001 ,0.062608696,1
201610070002 ,0.063080324,1
201610070003 ,0.063286662,1
201610070004 ,0.038585114,4
201610070005 ,0.062048637,2
201610070006 ,0.062166544,1
201610070007 ,0.062520265,1
201610070008 ,0.039204127,4
201610070009 ,0.039528371,4
201610070011 ,0.062254974,1
201610070012 ,0.062254974,1
201610070013 ,0.062343405,1
201610070014 ,0.038378777,4
201610070016 ,0.061960206,3
201610070017 ,0.061960206,3
201610070018 ,0.062048637,2
201610070019 ,0.06293294,1
201610070020 ,0.061960206,3
201610070022 ,0.062048637,2
201610070023 ,0.038585114,4
201610070024 ,0.061960206,3
201610070025 ,0.061960206,3
201610070027 ,0.061960206,3
201610070028 ,0.061960206,3
201610070029 ,0.061960206,3
201610070030 ,0.062166544,1
201610070031 ,0.062166544,1
201610070075 ,0.061960206,3
201610070076 ,0.061960206,3
201610080001 ,0.062697126,1
201610080002 ,0.062991894,1
201610080005 ,0.062520265,1
201610080006 ,0.038850405,4
201610080007 ,0.061960206,3
201610080011 ,0.062166544,1
201610080012 ,0.038378777,4
201610080014 ,0.062638172,1
201610080015 ,0.038555637,4
201610080016 ,0.038732498,4
201610080017 ,0.062431835,1
201610080020 ,0.038378777,4
201610080021 ,0.061960206,3
201610080022 ,0.061960206,3
201610080023 ,0.061960206,3
201610080024 ,0.038378777,4
201610080025 ,0.038585114,4
201610080026 ,0.038820929,4
201610080027 ,0.061960206,3
201610080028 ,0.068061901,1
201610080029 ,0.061960206,3
201610080030 ,0.062166544,1
201610080031 ,0.061960206,3
201610080032 ,0.062048637,2
201610080033 ,0.062048637,2
201610080034 ,0.061960206,3
201610090001 ,0.067973471,1
201610090002 ,0.062726603,1
201610090003 ,0.064937362,1
201610090006 ,0.063080324,1
201610090007 ,0.06284451,1
201610090008 ,0.062372881,1
201610090009 ,0.064023581,1
201610090010 ,0.062579219,1
201610090011 ,0.061960206,3
201610090012 ,0.039145173,4
201610090013 ,0.061960206,3
201610090014 ,0.061960206,3
201610090015 ,0.062372881,1
201610090016 ,0.063404569,1
201610090017 ,0.040029477,4
201610090018 ,0.063286662,1
201610090019 ,0.061960206,3
201610090020 ,0.061960206,3
201610090021 ,0.062166544,1
201610090023 ,0.038820929,4
201610090024 ,0.062343405,1
201610090025 ,0.062343405,1
201610090026 ,0.062313928,1
201610090027 ,0.063375092,1
201610090028 ,0.062343405,1
201610090029 ,0.062372881,1
201610090030 ,0.062372881,1
201610090031 ,0.062166544,1
201610090033 ,0.063817244,1
201610090034 ,0.062048637,2
201610090036 ,0.061960206,3
201610090038 ,0.062785556,1
201610090039 ,0.062490789,1
201610090040 ,0.061960206,3
201610090041 ,0.061960206,3
201610090042 ,0.061960206,3
201610090043 ,0.061960206,3
201610090044 ,0.061960206,3
201610100001 ,0.038585114,4
201610100003 ,0.062785556,1
201610100004 ,0.062785556,1
201610100006 ,0.062372881,1
201610100013 ,0.062313928,1
201610100014 ,0.061960206,3
201610100015 ,0.061960206,3
201610100028 ,0.062991894,1
201610100029 ,0.062372881,1
201610100032 ,0.062048637,2
201610100033 ,0.042505527,4
201610100035 ,0.038555637,4
201610100036 ,0.039233604,4
201610100037 ,0.062137067,2
201610100038 ,0.062608696,1
201610100039 ,0.061960206,3
201610100040 ,0.061960206,3
201610100041 ,0.061960206,3
201610100043 ,0.038467207,4
201610100045 ,0.061960206,3
201610100046 ,0.040412675,4
201610100047 ,0.062254974,1
201610100048 ,0.062048637,2
201610100049 ,0.06275608,1
201610100051 ,0.061960206,3
201610100052 ,0.062372881,1
201610100053 ,0.061960206,3
201610100054 ,0.062166544,1
201610100056 ,0.061960206,3
201610100078 ,0.061960206,3
201610100079 ,0.061960206,3
201610100080 ,0.061960206,3
201610100096 ,0.061960206,3
201610110001 ,0.062873987,1
201610110002 ,0.062991894,1
201610110003 ,0.061960206,3
201610110004 ,0.038585114,4
201610110005 ,0.038673545,4
201610110006 ,0.068032424,1
201610110007 ,0.062166544,1
201610110008 ,0.062372881,1
201610110009 ,0.062313928,1
201610110010 ,0.061960206,3
201610110011 ,0.061960206,3
201610110012 ,0.061341194,4
201610110013 ,0.061547531,4
201610110014 ,0.061547531,4
201610110015 ,0.061547531,4
201610110016 ,0.061547531,4
201610110018 ,0.061960206,3
201610110019 ,0.039145173,4
201610110020 ,0.039145173,4
201610110021 ,0.038938836,4
201610110022 ,0.038850405,4
201610110024 ,0.061960206,3
201610110025 ,0.061960206,3
201610110026 ,0.061960206,3
201610110027 ,0.062166544,1
201610110028 ,0.039439941,4
201610110029 ,0.038378777,4
201610110030 ,0.063050847,1
201610110031 ,0.062137067,2
201610110032 ,0.062048637,2
201610110033 ,0.061960206,3
201610110034 ,0.038378777,4
201610110035 ,0.061960206,3
201610110036 ,0.061960206,3
201610110037 ,0.061960206,3
201610110038 ,0.064318349,1
201610110041 ,0.039410464,4
201610110042 ,0.062343405,1
201610110043 ,0.042210759,4
201610110044 ,0.061960206,3
201610110045 ,0.062166544,1
201610110047 ,0.062166544,1
201610110048 ,0.061960206,3
201610110049 ,0.062402358,1
201610110050 ,0.061960206,3
201610110051 ,0.062579219,1
201610110052 ,0.066823876,1
201610110061 ,0.062873987,1
201610110065 ,0.061960206,3
201610110066 ,0.038585114,4
201610110067 ,0.080530582,1
201610120001 ,0.041355932,4
201610120002 ,0.062608696,1
201610120003 ,0.038585114,4
201610120004 ,0.063080324,1
201610120005 ,0.038585114,4
201610120006 ,0.062991894,1
201610120007 ,0.038585114,4
201610120008 ,0.063610906,1
201610120010 ,0.067914517,1
201610120011 ,0.038644068,4
201610120012 ,0.061960206,3
201610120013 ,0.062579219,1
201610120014 ,0.062431835,1
201610120015 ,0.038378777,4
201610120016 ,0.062166544,1
201610120017 ,0.062667649,1
201610120018 ,0.062166544,1
201610120019 ,0.061960206,3
201610120020 ,0.062343405,1
201610120021 ,0.061960206,3
201610120022 ,0.062372881,1
201610120023 ,0.062991894,1
201610120024 ,0.061960206,3
201610120025 ,0.061960206,3
201610120026 ,0.038378777,4
201610120027 ,0.061960206,3
201610120029 ,0.070714812,1
201610120030 ,0.061960206,3
201610120032 ,0.061960206,3
201610120033 ,0.064141489,1
201610120037 ,0.062166544,1
201610120045 ,0.061960206,3
201610120058 ,0.061960206,3
201610120065 ,0.038378777,4
201610130002 ,0.062873987,1
201610130003 ,0.062815033,1
201610130004 ,0.062520265,1
201610130005 ,0.063080324,1
201610130006 ,0.062166544,1
201610130007 ,0.062991894,1
201610130008 ,0.061960206,3
201610130011 ,0.061960206,3
201610130012 ,0.067678703,1
201610130013 ,0.04008843,4
201610130014 ,0.062608696,1
201610130016 ,0.038378777,4
201610130017 ,0.061960206,3
201610130018 ,0.061960206,3
201610130019 ,0.061960206,3
201610130020 ,0.061960206,3
201610130021 ,0.039115696,4
201610130022 ,0.038555637,4
201610130023 ,0.038378777,4
201610130024 ,0.062166544,1
201610130025 ,0.062166544,1
201610130027 ,0.063640383,1
201610130028 ,0.061960206,3
201610130029 ,0.040530582,4
201610130031 ,0.063404569,1
201610130032 ,0.062166544,1
201610130033 ,0.038555637,4
201610130034 ,0.061960206,3
201610130035 ,0.038879882,4
